"Subject","Catalog","Section","Class Stat","Cap Enrl","Tot Enrl","Facil ID","Meeting Start","Meeting End","Mon","Tues","Wed","Thurs","Fri","Instructor Name","Mode","Campus"
"CSN"," 505","NAA","A","36","33","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Al-Ansari,Kifah","H","NH"
"CSN"," 505","NAA","A","36","33","C2034","17:10:00","18:55:00","N","N","N","Y","N","Al-Ansari,Kifah","H","NH"
"UBS"," 204","NAA","A","40","36","A4083","16:15:00","18:00:00","N","N","N","Y","Y","Al-Ansari,Teba","FL","NH"
"UBS"," 304","NAA","A","40","37","A4083","16:15:00","18:00:00","N","Y","N","N","N","Al-Ansari,Teba","FL","NH"
"UBS"," 304","NAA","A","40","37","A4083","14:25:00","16:10:00","N","N","N","Y","N","Al-Ansari,Teba","FL","NH"
"OOP"," 244","NRB","A","42","35","A3504","17:10:00","18:55:00","N","N","Y","N","N","Al-Hamed,Ahmad","P","NH"
"OOP"," 244","NRBL","A","42","35","A4513","08:00:00","09:45:00","N","N","N","N","Y","Al-Hamed,Ahmad","P","NH"
"BDA"," 800","NAA","A","35","27","C3034","13:30:00","16:10:00","N","Y","N","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SED"," 600","NAA","A","35","33","K3170","13:30:00","15:15:00","Y","N","N","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SED"," 600","NAA","A","35","33","A3512","15:20:00","17:05:00","N","N","Y","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SEP"," 101","NAA","A","30","18","A4516","17:10:00","18:55:00","N","N","Y","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SEP"," 101","NAA","A","30","18","K3170","11:40:00","13:25:00","Y","N","N","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SEP"," 200","NAA","A","25","18","C4034","13:30:00","15:15:00","N","N","N","Y","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SEP"," 200","NAA","A","25","18","B4085","10:45:00","12:30:00","N","Y","N","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"BAN"," 110","NAA","A","30","22","D4031","14:25:00","16:10:00","N","N","N","Y","N","Al-Trad,Omar Hamad","H","NH"
"BAN"," 110","NBB","A","30","28","A3505","13:30:00","15:15:00","N","N","N","N","Y","Al-Trad,Omar Hamad","H","NH"
"BAN"," 130","NBB","A","30","28","A4513","09:50:00","11:35:00","N","N","N","N","Y","Al-Trad,Omar Hamad","H","NH"
"BAN"," 140","NBB","A","30","28","B2078","09:50:00","11:35:00","N","N","N","Y","N","Al-Trad,Omar Hamad","H","NH"
"ACC"," 106","NBB","A","35","21","B1068","12:35:00","15:15:00","N","N","N","Y","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 106","NEE","A","35","25","B3038","10:45:00","13:25:00","Y","N","N","N","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 212","NBB","A","40","20","B1078","14:25:00","17:05:00","Y","N","N","N","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 212","NCC","A","40","21","B3042","16:15:00","18:55:00","N","N","N","Y","N","Alam,Kazi Ashraful","P","NH"
"CGC"," 120","NAA","A","27","19","D4047","09:50:00","13:25:00","N","N","N","N","Y","Alam,Rushmita","P","NH"
"DSW"," 415","NBB","A","20","15","D3057","14:25:00","16:10:00","Y","N","N","N","N","Alam,Rushmita","P","NH"
"DSW"," 615","NBB","A","20","16","D4034","10:45:00","13:25:00","N","N","N","Y","N","Alam,Rushmita","P","NH"
"PTW"," 610","NBB","A","20","16","D4034","14:25:00","18:00:00","N","N","N","Y","N","Alam,Rushmita","P","NH"
"DBS"," 211","NHH","A","35","30","B3089","14:25:00","16:10:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"DBS"," 211","NHHL","A","35","30","A3518","13:30:00","15:15:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"DBS"," 211","NII","A","35","27","A4504","09:50:00","11:35:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"DBS"," 211","NIIL","A","35","27","A1508","08:00:00","09:45:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"DBS"," 311","NII","A","38","38","D3052","11:40:00","13:25:00","N","Y","N","N","N","Alam,Tanvir","FL","NH"
"DBS"," 311","NIIL","A","38","38","A1509A","10:45:00","12:30:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"MRK"," 335","NHC","A","40","40","B1024","09:50:00","12:30:00","Y","N","N","N","N","Alavie,Reza","P","NH"
"MRK"," 335","NHD","A","40","39","A4511","13:30:00","16:10:00","Y","N","N","N","N","Alavie,Reza","P","NH"
"SCM"," 990","NSS","A","40","16","ONLINE","11:40:00","13:25:00","N","Y","N","N","N","Albanese,Michelle","OB","NH"
"LSP"," 700","N1M","A","35","9","C3036","19:00:00","22:00:00","Y","N","N","N","N","Alcantara,Narda","H","NH"
"IAF"," 816","NII","A","57","7","K2100A","14:25:00","17:05:00","N","N","N","Y","N","Aldcorn,Jamison R.","H","NH"
"IAF"," 841","NII","A","57","21","K2100C","09:50:00","12:30:00","N","N","N","Y","N","Aldcorn,Jamison R.","H","NH"
"SYD"," 366","NII","A","40","39","D1012","13:30:00","15:15:00","N","N","N","N","Y","Alexander,Christopher","FL","NH"
"SYD"," 366","NIIL","A","40","39","A3518","15:20:00","17:05:00","Y","N","N","N","N","Alexander,Christopher","P","NH"
"SYD"," 366","NJJ","A","40","38","D1010","09:50:00","11:35:00","N","N","N","N","Y","Alexander,Christopher","FL","NH"
"SYD"," 366","NJJL","A","40","38","A4515","13:30:00","15:15:00","Y","N","N","N","N","Alexander,Christopher","P","NH"
"SYD"," 466","NEE","A","40","27","D4030","11:40:00","13:25:00","N","N","N","Y","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NEEL","A","40","27","A4526","09:50:00","11:35:00","N","Y","N","N","N","Alexander,Christopher","P","NH"
"MGS"," 350","NEE","A","40","26","B3088","08:55:00","11:35:00","N","N","Y","N","N","Alexandrian,Lina","FL","NH"
"MGS"," 350","NHH","A","45","40","A2505","08:55:00","11:35:00","N","N","N","N","Y","Alexandrian,Lina","FL","NH"
"APD"," 545","NAA","A","40","40","ONLINE","13:30:00","15:15:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NAA","A","40","40","C4032","12:35:00","14:20:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","40","40","C3034","15:20:00","17:05:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","40","40","ONLINE","15:20:00","17:05:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","40","40","ONLINE","11:40:00","13:25:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","40","40","C4032","10:45:00","12:30:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"ELE"," 200","NDEF","A","45","26","A4505","14:25:00","17:05:00","Y","N","N","N","N","Alimohammadi,Nima","P","NH"
"FSO"," 210","NFE","A","25","25","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Allain,Ronald","H","NH"
"FSO"," 210","NFE","A","25","25","B1028B","16:15:00","18:55:00","N","N","Y","N","N","Allain,Ronald","H","NH"
"FSO"," 330","NFA","A","40","39","B1077","10:45:00","13:25:00","N","N","N","Y","N","Allain,Ronald","P","NH"
"FSO"," 330","NFB","A","45","43","ONLINE","08:55:00","10:40:00","N","Y","N","N","N","Allain,Ronald","OB","NH"
"HSP"," 101","NFB","A","40","38","B1068","10:45:00","13:25:00","N","N","Y","N","N","Allain,Ronald","P","NH"
"WTP"," 200","IFS","A","35","34","ONLINE","14:25:00","16:10:00","N","Y","N","N","N","Allen,Allana Nicole","OS","NH"
"FSO"," 220","NFL","A","40","26","ONLINE","10:45:00","12:30:00","N","Y","N","N","N","Almeida Hurtado,Veronica","OB","NH"
"FSO"," 310","NFA","A","25","25","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFA","A","25","25","B1028B","13:30:00","16:10:00","N","N","N","Y","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","25","25","B1028B","16:15:00","18:55:00","N","N","N","Y","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","25","25","ONLINE","16:15:00","18:00:00","N","N","N","Y","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","40","19","ONLINE","08:00:00","09:45:00","N","Y","N","N","N","Almeida Hurtado,Veronica","OB","NH"
"SEC"," 555","NAA","A","60","51","K3260","17:10:00","18:55:00","N","N","Y","N","N","Aloisi,Giuseppe Matteo","FL","NH"
"SEC"," 555","NAAL","A","24","24","A4081","16:15:00","18:00:00","N","N","N","Y","N","Aloisi,Giuseppe Matteo","P","NH"
"SEC"," 555","NBBL","A","24","24","A4081","16:15:00","18:00:00","N","Y","N","N","N","Aloisi,Giuseppe Matteo","P","NH"
"ACC"," 417","NII","A","35","20","K3264","16:15:00","18:00:00","N","N","N","Y","N","Alpaugh,Peter","H","NH"
"ACC"," 417","NII","A","35","20","ONLINE","17:10:00","18:55:00","N","Y","N","N","N","Alpaugh,Peter","H","NH"
"ACC"," 417","NJJ","A","40","39","ONLINE","15:20:00","17:05:00","N","Y","N","N","N","Alpaugh,Peter","H","NH"
"ACC"," 417","NJJ","A","40","39","K3264","14:25:00","16:10:00","N","N","N","Y","N","Alpaugh,Peter","H","NH"
"ACC"," 417","NKK","A","40","40","ONLINE","11:40:00","13:25:00","N","Y","N","Y","N","Alpaugh,Peter","OS","NH"
"ACC"," 212","NFF","A","34","18","B1079","12:35:00","15:15:00","Y","N","N","N","N","Alrishani,Sameer","P","NH"
"BAB"," 140","N1X","A","5","3","K3260","15:20:00","18:00:00","Y","N","N","N","N","Alrishani,Sameer","FL","NH"
"BAB"," 140","NGG","A","45","40","K3260","15:20:00","18:00:00","Y","N","N","N","N","Alrishani,Sameer","FL","NH"
"BAB"," 240","NGG","A","35","35","A4500","08:55:00","11:35:00","N","Y","N","N","N","Alrishani,Sameer","FL","NH"
"BAB"," 240","NWW","A","30","30","D1010","08:00:00","10:40:00","N","N","Y","N","N","Alrishani,Sameer","FL","NH"
"BMT"," 644","NGG","A","30","40","ONLINE","12:35:00","14:20:00","N","Y","N","N","N","Alrishani,Sameer","OB","NH"
"WEB"," 222","NBB","A","40","40","A3527","08:00:00","09:45:00","N","Y","N","N","N","Alzghool,Muath","P","NH"
"WEB"," 222","NBB","A","40","40","A3527","09:50:00","11:35:00","N","N","N","Y","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","36","33","A2534","11:40:00","13:25:00","N","N","Y","N","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","36","33","A2534","11:40:00","13:25:00","N","N","N","N","Y","Alzghool,Muath","P","NH"
"CRM"," 400","NEE","A","34","26","A4504","08:00:00","10:40:00","N","N","N","Y","N","Amendola,John","P","NH"
"MRK"," 108","NCC","A","35","34","A4501","10:45:00","13:25:00","N","N","N","Y","N","Amendola,John","FL","NH"
"OBR"," 250","NEE","A","35","35","B3046","12:35:00","15:15:00","N","Y","N","N","N","Amendola,John","FL","NH"
"OBR"," 250","NFF","A","35","35","B4021","08:00:00","10:40:00","N","Y","N","N","N","Amendola,John","FL","NH"
"FSO"," 110","NFC","A","40","40","ONLINE","08:00:00","09:45:00","N","N","N","Y","N","Amirfirouzkouhi,Venos","OB","NH"
"FSO"," 210","NFC","A","25","25","B1028B","10:45:00","13:25:00","N","N","N","Y","N","Amirfirouzkouhi,Venos","H","NH"
"FSO"," 210","NFC","A","25","25","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Amirfirouzkouhi,Venos","H","NH"
"FSO"," 210","NFG","A","40","32","ONLINE","16:15:00","18:00:00","Y","N","N","N","N","Amirfirouzkouhi,Venos","OB","NH"
"FSO"," 300","NFA","A","40","16","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Amirfirouzkouhi,Venos","OB","NH"
"BTL"," 100","NAA","A","35","16","C3034","08:00:00","09:45:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"BTL"," 100","NAA","A","35","16","D4050","09:50:00","11:35:00","N","Y","N","N","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NBB","A","35","35","B1025","08:00:00","09:45:00","Y","N","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NBBL","A","35","35","B3040","08:00:00","09:45:00","N","N","Y","N","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NDD","A","35","35","K3263","15:20:00","17:05:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NDDL","A","35","35","B1024","09:50:00","11:35:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"SEC"," 320","NEE","A","35","21","K1272","13:30:00","15:15:00","Y","N","N","N","N","Anand,Shivani","P","NH"
"SEC"," 320","NEE","A","35","21","K1263","14:25:00","16:10:00","N","N","N","N","Y","Anand,Shivani","P","NH"
"GSL"," 200","NGH","A","45","32","ONLINE","11:40:00","13:25:00","N","Y","N","N","N","Andrews,Aakash","OB","NH"
"GSL"," 200","ZGB","A","45","44","ONLINE","09:50:00","11:35:00","N","N","N","N","Y","Andrews,Aakash","OB","NH"
"GSL"," 250","NGH","A","20","11","B4085","15:20:00","18:00:00","N","N","N","Y","N","Andrews,Aakash","P","NH"
"MKM"," 915","NGD","A","40","20","ONLINE","08:00:00","09:45:00","N","N","N","N","Y","Andrews,Aakash","OB","NH"
"SMS"," 202","NSS","A","38","15","A3519","08:00:00","09:45:00","N","N","N","N","Y","Andrews,Cawder Ravikumar","H","NH"
"SMS"," 202","NUU","A","40","29","ONLINE","08:55:00","10:40:00","N","Y","N","N","N","Andrews,Cawder Ravikumar","OB","NH"
"SMS"," 202","NWW","A","40","21","C3030","09:50:00","11:35:00","N","N","N","N","Y","Andrews,Cawder Ravikumar","H","NH"
"CMA"," 655","NAA","A","30","27","C4030","10:45:00","12:30:00","N","Y","N","N","N","Andrews,James","P","NH"
"CMA"," 655","NAAL","A","30","27","B2078","11:40:00","13:25:00","N","N","N","Y","N","Andrews,James","P","NH"
"CYT"," 100","NCE","A","30","28","ONLINE","19:55:00","21:40:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 100","NCE","A","30","28","ONLINE","19:00:00","20:45:00","N","N","Y","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NBB","A","36","34","ONLINE","17:10:00","19:50:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NIA","A","36","36","ONLINE","13:30:00","16:10:00","N","N","N","N","Y","Anghelache,Ionut","OB","NH"
"COM"," 610","NCE","A","35","19","B1093","17:10:00","19:50:00","Y","N","N","N","N","Anglin,Mark","P","NH"
"SMS"," 515","N1M","A","35","8","D3018","19:00:00","22:00:00","N","N","N","Y","N","Annouza,Isabella","H","NH"
"PMC"," 700","ZAA","A","36","19","A3512","12:35:00","14:20:00","Y","N","N","N","N","Ansari,Muhammad Amir","H","NH"
"PMC"," 700","ZAA","A","36","19","ONLINE","11:40:00","13:25:00","N","N","N","N","Y","Ansari,Muhammad Amir","H","NH"
"IBS"," 607","NWW","A","30","12","K2001","11:40:00","14:20:00","N","N","Y","N","N","Anwar,Kazi Arif","FL","NH"
"IBS"," 810","NWW","A","25","18","A2520","12:35:00","15:15:00","N","N","N","N","Y","Anwar,Kazi Arif","FL","NH"
"SIB"," 555","NWW","A","20","14","ONLINE","13:30:00","15:15:00","N","Y","N","N","N","Anwar,Kazi Arif","OB","NH"
"SYD"," 366","NDD","A","38","35","K1271","13:30:00","15:15:00","N","N","Y","N","N","Apenteng,Tevin","FL","NH"
"SYD"," 366","NDDL","A","38","35","A4513","15:20:00","17:05:00","N","N","N","N","Y","Apenteng,Tevin","P","NH"
"SYD"," 366","NEE","A","38","38","K3260","17:10:00","18:55:00","N","N","N","N","Y","Apenteng,Tevin","FL","NH"
"SYD"," 366","NEEL","A","38","38","A4513","15:20:00","17:05:00","N","N","Y","N","N","Apenteng,Tevin","P","NH"
"SYD"," 366","NFF","A","38","38","K3000","15:20:00","17:05:00","N","N","N","Y","N","Apenteng,Tevin","FL","NH"
"SYD"," 366","NFFL","A","38","38","C3030","14:25:00","16:10:00","N","Y","N","N","N","Apenteng,Tevin","P","NH"
"APL"," 701","NAA","A","36","30","K1270","16:15:00","18:55:00","N","N","Y","N","N","Apted,Scott R.","H","NH"
"APL"," 701","NAA","A","36","30","ONLINE","10:45:00","11:35:00","Y","N","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NAA","A","36","34","ONLINE","13:30:00","14:20:00","N","N","Y","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NAA","A","36","34","K1270","11:40:00","14:20:00","N","N","N","Y","N","Apted,Scott R.","H","NH"
"CSP"," 450","NFF","A","36","33","K1270","16:15:00","18:55:00","N","N","N","Y","N","Apted,Scott R.","H","NH"
"CSP"," 450","NFF","A","36","33","ONLINE","16:15:00","17:05:00","N","Y","N","N","N","Apted,Scott R.","H","NH"
"ETC"," 205","NAA","A","24","15","D3022","15:20:00","18:55:00","N","Y","N","N","N","Arangio,Nella","P","NH"
"ETC"," 205","NBB","A","24","22","D3028","12:35:00","16:10:00","Y","N","N","N","N","Arangio,Nella","P","NH"
"SPM"," 505","NAA","A","21","18","D3028","14:25:00","17:05:00","N","N","Y","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NAA","A","21","18","ONLINE","10:45:00","14:20:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NAA","A","21","18","ONLINE","10:45:00","11:35:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"APS"," 145","NDD","A","35","33","B3040","08:00:00","10:40:00","N","Y","N","N","N","Arbash,Rania","P","NH"
"APS"," 145","NEE","A","35","13","B1024","12:35:00","15:15:00","N","N","Y","N","N","Arbash,Rania","P","NH"
"ECE"," 106","NAA","A","40","38","B3094","13:30:00","15:15:00","N","Y","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 106","NAA","A","40","38","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NDD","A","40","34","B3041","13:30:00","15:15:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NDD","A","40","34","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"ECE"," 416","NCC","A","40","35","B3086","11:40:00","13:25:00","N","Y","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 416","NCC","A","40","35","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"ECE"," 416","NDD","A","40","34","D4033","15:20:00","17:05:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 416","NDD","A","40","34","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"EFP"," 302","NAA","A","20","14","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"EFP"," 302","NAA","A","20","14","D4035","10:45:00","12:30:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"EFP"," 305","NAA","A","20","14","OFF CAMPUS","12:35:00","18:55:00","N","Y","Y","N","N","Arcuri,Cinzia","F","NH"
"MTH"," 356","NAA","A","48","38","A4500","09:50:00","11:35:00","N","N","N","N","Y","Armioun,Shaghayegh","FL","NH"
"MTH"," 356","NAA","A","48","38","D1012","08:00:00","09:45:00","N","N","Y","N","N","Armioun,Shaghayegh","FL","NH"
"MTH"," 356","NBB","A","48","45","K3260","10:45:00","12:30:00","N","N","N","Y","N","Armioun,Shaghayegh","FL","NH"
"MTH"," 356","NBB","A","48","45","A4500","11:40:00","13:25:00","N","N","N","N","Y","Armioun,Shaghayegh","FL","NH"
"STM"," 241","NAA","A","60","31","A3089","12:35:00","14:20:00","N","N","N","Y","N","Armioun,Shaghayegh","P","NH"
"STM"," 241","NAA","A","60","31","A3089","09:50:00","11:35:00","N","Y","N","N","N","Armioun,Shaghayegh","P","NH"
"CUL"," 245","NBA","A","50","50","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
