"Subject","Catalog","Section","Class Stat","Cap Enrl","Tot Enrl","Facil ID","Meeting Start","Meeting End","Mon","Tues","Wed","Thurs","Fri","Instructor Name","Mode","Campus"
"HRM"," 704","NGG","A","45","17","A4507","13:30:00","15:15:00","N","N","Y","N","N","Al-Trad,Omar Hamad","H","NH"
"HRM"," 704","NHH","A","40","23","B1091","11:40:00","13:25:00","N","N","Y","N","N","Al-Trad,Omar Hamad","H","NH"
"ACC"," 106","NAA","A","32","28","B4062","10:45:00","13:25:00","N","N","Y","N","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 106","NUU","A","38","38","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Alam,Kazi Ashraful","OB","NH"
"HRM"," 732","NGG","A","50","45","D1012","14:25:00","16:10:00","N","N","Y","N","N","Alam,Kazi Ashraful","H","NH"
"CGC"," 120","NAA","A","30","27","D4047","09:50:00","13:25:00","Y","N","N","N","N","Alam,Rushmita","P","NH"
"DSW"," 615","NBB","A","17","16","D4034","10:45:00","13:25:00","N","N","N","Y","N","Alam,Rushmita","P","NH"
"PRM"," 510","NBB","A","17","17","D3060","14:25:00","18:00:00","N","N","Y","N","N","Alam,Rushmita","P","NH"
"PTW"," 610","NBB","A","17","16","D4034","14:25:00","18:00:00","N","N","N","Y","N","Alam,Rushmita","P","NH"
"WEB"," 222","NBB","A","35","30","A2534","13:30:00","15:15:00","Y","N","N","N","N","Alam,Tanvir","P","NH"
"WEB"," 222","NBB","A","35","30","A2534","08:00:00","09:45:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","33","A3527","15:20:00","17:05:00","Y","N","N","N","N","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","33","A2534","11:40:00","13:25:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"BAB"," 240","NYY","A","40","40","A2505","15:20:00","18:00:00","N","N","Y","N","N","Aldcorn,Jamison R.","FL","NH"
"BAB"," 240","NZZ","A","40","40","B1031","12:35:00","15:15:00","Y","N","N","N","N","Aldcorn,Jamison R.","FL","NH"
"IAF"," 841","NII","A","52","61","K3000","11:40:00","14:20:00","N","N","Y","N","N","Aldcorn,Jamison R.","FL","NH"
"SYS"," 210","NCC","A","35","19","A1509","10:45:00","12:30:00","N","N","N","N","Y","Alexander,Christopher","P","NH"
"SYS"," 210","NCC","A","35","19","C3034","09:50:00","11:35:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"APD"," 545","NAA","A","42","40","A4526","09:50:00","11:35:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NAA","A","42","40","ONLINE","09:50:00","11:35:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","42","42","A3518","15:20:00","17:05:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","42","42","ONLINE","11:40:00","13:25:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","45","45","ONLINE","08:55:00","10:40:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","45","45","A4087","13:30:00","15:15:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"PNH"," 101","N1X","A","5","5","D4050","13:30:00","16:10:00","N","Y","N","N","N","Ali,Muna","P","NH"
"PNH"," 101","N1Y","A","5","5","D1010","08:00:00","10:40:00","N","Y","N","N","N","Ali,Muna","P","NH"
"PNH"," 101","NAA","A","50","38","D4050","13:30:00","16:10:00","N","Y","N","N","N","Ali,Muna","P","NH"
"PNH"," 101","NBB","A","50","38","D1010","08:00:00","10:40:00","N","Y","N","N","N","Ali,Muna","P","NH"
"ELE"," 200","NAA","A","45","29","ONLINE","16:15:00","18:55:00","N","Y","N","N","N","Alimohammadi,Nima","OS","NH"
"ELE"," 200","NBB","A","45","35","ONLINE","13:30:00","16:10:00","N","Y","N","N","N","Alimohammadi,Nima","OS","NH"
"FSO"," 125","NFD","A","20","10","B1028A","08:00:00","10:40:00","Y","N","N","N","N","Allain,Ronald","H","NH"
"FSO"," 125","NFD","A","20","10","ONLINE","08:00:00","09:45:00","Y","N","N","N","N","Allain,Ronald","H","NH"
"FSO"," 210","NFD","A","20","20","B1028B","13:30:00","16:10:00","Y","N","N","N","N","Allain,Ronald","H","NH"
"FSO"," 210","NFD","A","20","20","ONLINE","13:30:00","15:15:00","Y","N","N","N","N","Allain,Ronald","H","NH"
"FSO"," 330","NFA","A","35","10","A4507","16:15:00","18:55:00","N","N","Y","N","N","Allain,Ronald","H","NH"
"FSO"," 330","NFB","A","30","30","B3042","13:30:00","16:10:00","N","N","Y","N","N","Allain,Ronald","H","NH"
"FSO"," 310","NFA","A","20","5","B1028B","13:30:00","16:10:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFA","A","20","5","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","20","12","B1028B","16:15:00","18:55:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","20","12","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","20","20","B1028B","10:45:00","13:25:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","20","20","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFD","A","40","25","ONLINE","10:45:00","12:30:00","N","Y","N","N","N","Almeida Hurtado,Veronica","OB","NH"
"ACC"," 212","NZE","A","30","27","B1029","08:55:00","11:35:00","N","N","N","Y","N","Alrishani,Sameer","P","NH"
"BAB"," 140","NII","A","42","38","K1271","08:55:00","11:35:00","N","Y","N","N","N","Alrishani,Sameer","FL","NH"
"BAB"," 140","NWW","A","40","39","K3010","11:40:00","14:20:00","N","N","N","Y","N","Alrishani,Sameer","FL","NH"
"BAB"," 240","NWX","A","40","40","D1012","11:40:00","14:20:00","Y","N","N","N","N","Alrishani,Sameer","FL","NH"
"SIB"," 500","NWW","A","20","15","B3040","13:30:00","15:15:00","N","Y","N","N","N","Alrishani,Sameer","P","NH"
"INX"," 301","NAA","A","40","34","ONLINE","08:55:00","11:35:00","Y","N","N","N","N","Altermann,Mark Michael","FL","NH"
"IPC"," 144","NRA","A","35","20","B1081","08:00:00","10:40:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"IPC"," 144","NRAL","A","35","20","C3032","12:35:00","15:15:00","N","N","Y","N","N","Alzghool,Muath","P","NH"
"BBA"," 101","NBA","A","46","43","B1025","08:55:00","11:35:00","N","Y","N","N","N","Amendola,John","FL","NH"
"MGS"," 524","NAA","A","32","16","K3260","12:35:00","14:20:00","N","N","N","Y","N","Amendola,John","H","NH"
"OBR"," 250","NZE","A","40","40","B3044","08:55:00","11:35:00","N","N","N","Y","N","Amendola,John","FL","NH"
"SCM"," 870","NSS","A","40","40","A4519","08:55:00","11:35:00","N","N","N","Y","N","Amid,Amin","FL","NH"
"SCM"," 870","NTT","A","40","30","K3005","14:25:00","17:05:00","N","Y","N","N","N","Amid,Amin","FL","NH"
"FSO"," 200","NFD","A","35","11","ONLINE","16:15:00","18:00:00","N","N","N","N","Y","Amini,Hayla","OB","NH"
"FSO"," 225","NFI","A","30","22","ONLINE","10:45:00","12:30:00","N","N","N","N","Y","Amini,Hayla","OB","NH"
"FSO"," 225","NFJ","A","30","9","ONLINE","08:00:00","09:45:00","N","N","N","N","Y","Amini,Hayla","OB","NH"
"FSO"," 225","NFL","A","30","27","ONLINE","13:30:00","15:15:00","N","N","N","N","Y","Amini,Hayla","OB","NH"
"FSO"," 110","NFB","A","35","22","A4504","08:00:00","10:40:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","P","NH"
"FSO"," 110","NFE","A","20","21","A4504","16:15:00","18:55:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","P","NH"
"FSO"," 200","NFH","A","36","36","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","OB","NH"
"FSO"," 300","NFA","A","30","31","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","OB","NH"
"DSA"," 456","NFF","A","40","40","B4021","08:00:00","09:45:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NFFL","A","40","40","B3040","11:40:00","13:25:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"ACC"," 517","NZJ","A","40","40","A4504","15:20:00","18:00:00","N","N","N","N","Y","Amos,Vincent","H","NH"
"ACC"," 517","NZJ","A","40","40","ONLINE","09:50:00","11:35:00","N","Y","N","N","N","Amos,Vincent","H","NH"
"INT"," 900","N9A","A","35","7","B1027","19:00:00","22:00:00","Y","N","N","N","N","Anderson,Susan","P","NH"
"CMA"," 655","NAA","A","30","28","A4089","13:30:00","15:15:00","N","Y","N","N","N","Andrews,James","P","NH"
"CMA"," 655","NAAL","A","30","28","K1265","11:40:00","13:25:00","N","N","N","Y","N","Andrews,James","P","NH"
"CYT"," 100","NCE","A","40","35","ONLINE","19:00:00","21:40:00","N","N","Y","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NCE","A","40","34","ONLINE","17:10:00","19:50:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NIA","A","36","34","ONLINE","16:15:00","18:55:00","N","N","N","Y","N","Anghelache,Ionut","OB","NH"
"PMC"," 200","NCE","A","20","17","A3059","17:10:00","19:50:00","Y","N","N","N","N","Anglin,Mark","P","NH"
"APP"," 304","N1F","A","25","10","A4518","19:00:00","22:00:00","N","N","Y","N","N","Annouza,Isabella","FL","NH"
"CYT"," 100","NBB","A","36","14","ONLINE","15:20:00","18:00:00","N","N","N","N","Y","Ansari,Muhammad Amir","OB","NH"
"FSO"," 125","NFG","A","40","20","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Apa,Judith Rachel","OB","NH"
"FSO"," 125","NFH","A","27","27","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Apa,Judith Rachel","OB","NH"
"FSO"," 315","NFC","A","40","17","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Apa,Judith Rachel","OB","NH"
"APL"," 701","NAA","A","36","34","ONLINE","09:50:00","10:40:00","N","N","N","N","Y","Apted,Scott R.","H","NH"
"APL"," 701","NAA","A","36","34","K1270","08:55:00","11:35:00","Y","N","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NAA","A","36","36","K1270","10:45:00","13:25:00","N","Y","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NAA","A","36","36","ONLINE","08:00:00","08:50:00","N","N","N","N","Y","Apted,Scott R.","H","NH"
"CSP"," 450","NBB","A","36","34","K1270","08:00:00","10:40:00","N","Y","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NBB","A","36","34","ONLINE","09:50:00","10:40:00","N","N","Y","N","N","Apted,Scott R.","H","NH"
"ETC"," 205","NAA","A","24","24","D3028","08:00:00","11:35:00","N","N","Y","N","N","Arangio,Nella","P","NH"
"SPM"," 505","NAA","A","22","22","ONLINE","12:35:00","15:15:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NAA","A","22","22","ONLINE","11:40:00","12:30:00","Y","N","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NAA","A","22","22","D3028","12:35:00","15:15:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NBB","A","22","20","ONLINE","08:55:00","11:35:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NBB","A","22","20","ONLINE","13:30:00","14:20:00","Y","N","N","N","N","Arangio,Nella","H","NH"
"SPM"," 505","NBB","A","22","20","D3028","08:55:00","11:35:00","N","Y","N","N","N","Arangio,Nella","H","NH"
"ECE"," 106","NCC","A","35","34","OFF CAMPUS","08:00:00","18:55:00","N","N","N","N","Y","Arcuri,Cinzia","F","NH"
"ECE"," 106","NCC","A","35","34","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 106","NDD","A","35","31","OFF CAMPUS","08:00:00","18:55:00","Y","N","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 106","NDD","A","35","31","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NAA","A","40","38","OFF CAMPUS","08:00:00","18:55:00","N","Y","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NAA","A","40","38","ONLINE","15:20:00","17:05:00","N","N","N","N","Y","Arcuri,Cinzia","F","NH"
"ECE"," 216","NBB","A","40","33","OFF CAMPUS","08:00:00","18:55:00","N","Y","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NBB","A","40","33","ONLINE","15:20:00","17:05:00","N","N","N","N","Y","Arcuri,Cinzia","F","NH"
"ECE"," 416","NDD","A","40","38","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 416","NDD","A","40","38","OFF CAMPUS","12:35:00","18:55:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 416","NDD","A","40","38","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"MTH"," 356","NBB","A","48","47","B3088","15:20:00","17:05:00","Y","Y","N","N","N","Armioun,Shaghayegh","FL","NH"
"CUL"," 245","NBA","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"CUL"," 625","NBA","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"CUL"," 625","NBB","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"PHO"," 195","NBA","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"BCD"," 404","NAA","A","35","22","D3054","11:40:00","14:20:00","N","N","N","N","Y","Arnone,Melissa","H","NH"
"ECE"," 312","NCC","A","40","37","B1091","08:00:00","10:40:00","N","N","N","N","Y","Arnone,Melissa","P","NH"
"FSO"," 210","NFH","A","40","14","ONLINE","08:00:00","09:45:00","N","N","N","N","Y","Arruda,Sheldon James","OB","NH"
"PNH"," 401","N1X","A","5","2","K3265","14:25:00","18:00:00","Y","N","N","N","N","Ash,Murphy Brookyln","P","NH"
"PNH"," 401","NAA","A","45","32","K3265","14:25:00","18:00:00","Y","N","N","N","N","Ash,Murphy Brookyln","P","NH"
"OBC"," 590","NAA","A","20","11","A2506","09:50:00","12:30:00","N","N","Y","N","N","Asraei,Ali","FL","NH"
"DCP"," 120","N1Q","A","22","9","D4034","09:00:00","12:00:00","N","N","N","N","N","Assadzadeh Mojaver,Mana","P","NH"
"WTP"," 100","HRMC","A","35","36","ONLINE","08:55:00","10:40:00","Y","N","N","N","N","Atamanuk,Drew","OS","NH"
"WTP"," 200","BHRM","A","45","33","ONLINE","11:40:00","13:25:00","Y","N","N","N","N","Atamanuk,Drew","OS","NH"
"WWT"," 200","DA","A","35","8","","","","N","N","N","N","N","Atamanuk,Drew","O","NH"
"COM"," 101","NDF","A","35","30","ONLINE","13:30:00","16:10:00","N","N","Y","N","N","Athanassious,Mina","OB","NH"
"COM"," 101","NFD","A","30","24","B4062","08:00:00","10:40:00","N","Y","N","N","N","Athanassious,Mina","P","NH"
"COM"," 101","NFI","A","31","26","B4062","08:00:00","10:40:00","N","N","N","N","Y","Athanassious,Mina","P","NH"
"COM"," 101","NFL","A","30","21","B4062","13:30:00","16:10:00","N","Y","N","N","N","Athanassious,Mina","P","NH"
"BMT"," 545","NSS","A","25","21","K2241","10:45:00","13:25:00","N","N","N","N","Y","Atkins,Elliott","FL","NH"
"MDR"," 112","N1Q","A","25","25","B1020","09:00:00","12:00:00","N","N","N","N","N","Ayres,Jonathan Trevlyan","P","NH"
"MDR"," 112","N1R","A","25","22","B1020","13:00:00","16:00:00","N","N","N","N","N","Ayres,Jonathan Trevlyan","P","NH"
"CVI"," 620","NSA","A","40","41","K3274","15:20:00","17:05:00","N","N","N","Y","N","Azizi,Elham","H","NH"
"CVI"," 620","NSA","A","40","41","ONLINE","17:10:00","18:55:00","N","Y","N","N","N","Azizi,Elham","H","NH"
"CVI"," 620","NSB","A","40","39","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Azizi,Elham","H","NH"
"CVI"," 620","NSB","A","40","39","A3516","08:00:00","09:45:00","Y","N","N","N","N","Azizi,Elham","H","NH"
"DPS"," 920","NSA","A","35","36","A4516","09:50:00","11:35:00","Y","N","N","N","N","Azizi,Elham","H","NH"
"DPS"," 920","NSA","A","35","36","ONLINE","15:20:00","17:05:00","N","Y","N","N","N","Azizi,Elham","H","NH"
"PHL"," 185","NLB","A","30","21","ONLINE","10:45:00","13:25:00","Y","N","N","N","N","Babadi,Farzad","OS","NH"
"MTA"," 443","NAA","A","24","22","B1083","11:40:00","13:25:00","Y","N","N","N","N","Badrane,Fouad","FL","NH"
"MTA"," 443","NAA","A","24","22","A2505","11:40:00","13:25:00","N","Y","N","N","N","Badrane,Fouad","FL","NH"
"MTA"," 643","NAA","A","30","18","B3088","12:35:00","14:20:00","N","N","N","N","Y","Badrane,Fouad","FL","NH"
"MTA"," 643","NAA","A","30","18","K2241","09:50:00","11:35:00","N","N","N","Y","N","Badrane,Fouad","FL","NH"
"CYT"," 250","N1X","A","8","1","K1003","17:10:00","19:50:00","Y","N","N","N","N","Baig,Waleed Akram","H","NH"
"CYT"," 250","NBB","A","36","19","K1263","15:20:00","17:05:00","Y","N","N","Y","N","Baig,Waleed Akram","P","NH"
"CYT"," 250","NCE","A","31","26","K1003","17:10:00","19:50:00","Y","N","N","N","N","Baig,Waleed Akram","H","NH"
"CAN"," 149","NLA","A","35","22","B1078","08:00:00","10:40:00","N","Y","N","N","N","Bailey,Timothy","P","NH"
"CAN"," 149","NLB","A","35","27","ONLINE","09:50:00","12:30:00","N","N","Y","N","N","Bailey,Timothy","OS","NH"
"SOC"," 122","NLA","A","35","24","B1077","10:45:00","13:25:00","N","N","N","N","Y","Bailey,Timothy","P","NH"
"CAN"," 190","NBA","A","38","38","B1091","10:45:00","13:25:00","Y","N","N","N","N","Bain-Donofrio,Emily","P","NH"
"EQQ"," 501","NZE","A","42","46","A3050","13:30:00","16:10:00","N","N","N","Y","N","Bajaj,Deepak","FL","NH"
"MRK"," 108","NWW","A","40","28","B3044","09:50:00","12:30:00","N","N","Y","N","N","Bajaj,Deepak","FL","NH"
"OBR"," 250","NII","A","40","38","K3100","13:30:00","16:10:00","N","N","Y","N","N","Bajaj,Deepak","FL","NH"
"OBR"," 250","NJJ","A","40","26","K3000","09:50:00","12:30:00","N","N","N","Y","N","Bajaj,Deepak","FL","NH"
"ECE"," 414","NFF","A","40","37","B1078","11:40:00","14:20:00","Y","N","N","N","N","Banfield,Laura Elizabeth","P","NH"
"BCD"," 406","NAA","A","35","25","A2517","11:40:00","14:20:00","N","Y","N","N","N","Barbour,Jennifer","H","NH"
"ECE"," 409","NEE","A","35","24","B1097","11:40:00","14:20:00","Y","N","N","N","N","Barbour,Jennifer","P","NH"
"ECE"," 413","NDD","A","40","38","D4035","08:00:00","10:40:00","N","Y","N","N","N","Barbour,Jennifer","P","NH"
"MTH"," 221","NAA","A","35","36","B1083","12:35:00","15:15:00","N","Y","N","N","N","Bardakji,Souheila","FL","NH"
"PHY"," 200","NAA","A","45","29","A4507","10:45:00","13:25:00","N","N","Y","N","N","Bardakji,Souheila","P","NH"
"PHY"," 200","NBB","A","45","35","A3504","15:20:00","18:00:00","N","N","Y","N","N","Bardakji,Souheila","P","NH"
"DSA"," 456","NBB","A","35","35","K3110","09:50:00","11:35:00","N","N","Y","N","N","Barna,Cornel","FL","NH"
"DSA"," 456","NBBL","A","35","35","B1031","11:40:00","13:25:00","N","N","N","Y","N","Barna,Cornel","P","NH"
