"Subject","Catalog","Section","Class Stat","Cap Enrl","Tot Enrl","Facil ID","Meeting Start","Meeting End","Mon","Tues","Wed","Thurs","Fri","Instructor Name","Mode","Campus"
"ICA"," 001","NGA","A","30","27","C4034","08:55:00","11:35:00","N","N","N","Y","N","Abdellatif,Mohamed","P","NH"
"ICA"," 001","NGB","A","35","35","A3512","13:30:00","16:10:00","N","Y","N","N","N","Abdellatif,Mohamed","P","NH"
"IPS"," 255","NRE","A","35","9","ONLINE","10:45:00","13:25:00","N","Y","N","N","N","Abdollahzadeh,Nazanin","H","NH"
"IPS"," 255","NRG","A","35","27","A3518","13:30:00","16:10:00","N","N","N","N","Y","Abdollahzadeh,Nazanin","H","NH"
"IPS"," 255","NRI","A","35","21","ONLINE","10:45:00","13:25:00","N","N","Y","N","N","Abdollahzadeh,Nazanin","H","NH"
"LSP"," 240","NRA","A","35","16","A3050","10:45:00","13:25:00","N","N","N","N","Y","Abergel,Sigal","FL","NH"
"LSP"," 240","NRB","A","35","16","A2506","13:30:00","16:10:00","N","N","N","N","Y","Abergel,Sigal","FL","NH"
"LSP"," 240","NRC","A","35","25","B3041","13:30:00","16:10:00","Y","N","N","N","N","Abergel,Sigal","FL","NH"
"LSP"," 340","NRA","A","35","12","A3065","10:45:00","13:25:00","Y","N","N","N","N","Abergel,Sigal","FL","NH"
"BAB"," 235","NXX","A","35","16","A4503","14:25:00","17:05:00","N","N","N","Y","N","Adam,Humza","FL","NH"
"MRK"," 264","NBM","A","35","9","A3518","15:20:00","18:00:00","N","N","Y","N","N","Adam,Humza","H","NH"
"MRK"," 264","NBT","A","35","10","A4526","14:25:00","17:05:00","N","Y","N","N","N","Adam,Humza","H","NH"
"MRK"," 455","NBM","A","45","8","D3052","11:40:00","14:20:00","N","N","Y","N","N","Adam,Humza","FL","NH"
"CTE"," 442","NAA","A","20","12","A3050","15:20:00","17:05:00","Y","N","N","N","N","Adamsz,Robert","FL","NH"
"CTE"," 442","NAA","A","20","12","K3000","15:20:00","17:05:00","N","N","Y","N","N","Adamsz,Robert","FL","NH"
"PME"," 201","NAA","A","16","14","B2078","15:20:00","18:00:00","N","Y","N","N","N","Adamsz,Robert","FL","NH"
"BAN"," 230","NAA","A","30","22","C2032","09:50:00","11:35:00","N","N","N","Y","N","Adesanmi,Adenike","H","NH"
"FNT"," 204","NJJ","A","35","35","B1020","13:30:00","16:10:00","N","N","Y","N","N","Adesanmi,Adenike","FL","NH"
"CLD"," 500","NAB","A","58","14","K3240","17:10:00","18:55:00","Y","N","N","N","N","Adunuthala,Laxmikantha Rao","P","NH"
"SDG"," 101","NAA","A","35","13","D3052","09:50:00","12:30:00","Y","N","N","N","N","Afzal,Hamza","FL","NH"
"SDG"," 101","NWW","A","35","14","D1010","15:20:00","18:00:00","N","N","Y","N","N","Afzal,Hamza","FL","NH"
"SDG"," 101","NZA","A","20","4","K3100","09:50:00","12:30:00","N","N","Y","N","N","Afzal,Hamza","FL","NH"
"MKM"," 706","NDN","A","35","14","D3052","11:40:00","15:15:00","N","Y","N","N","N","Ahluwalia,Raunica","FL","NH"
"MRK"," 460","NBM","A","40","9","B3088","12:35:00","16:10:00","N","N","N","Y","N","Ahluwalia,Raunica","FL","NH"
"CDA"," 543","NAA","A","22","18","A4080","16:15:00","18:00:00","N","N","Y","N","Y","Ahossivo,Issa Kader","FL","NH"
"IND"," 800","NAA","A","20","11","ONLINE","10:45:00","13:25:00","N","N","Y","N","N","Ainsworth,Michael William","OS","NH"
"SOC"," 122","NLB","A","35","15","ONLINE","12:35:00","15:15:00","N","N","N","Y","N","Ainsworth,Michael William","OS","NH"
"BCD"," 706","NAA","A","35","20","D3053","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"BCD"," 706","NAA","A","35","20","D3053","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"BCD"," 706","NAA","A","35","20","ONLINE","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"BCD"," 706","NAA","A","35","20","ONLINE","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"BCD"," 706","NAA","A","35","20","ONLINE","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"BCD"," 706","NAA","A","35","20","D3053","12:35:00","15:15:00","N","N","Y","N","N","AJODHIA,AMANDA Devi","H","NH"
"CAA"," 900","NCE","A","31","14","A1508","09:50:00","13:25:00","N","N","N","N","N","Akbari,Mehdi","P","NH"
"CLO"," 745","NCE","A","31","15","A1509A","17:10:00","18:55:00","Y","N","N","N","N","Akbari,Mehdi","P","NH"
"CLO"," 745","NCE","A","31","15","A4515","17:10:00","18:55:00","N","N","N","Y","N","Akbari,Mehdi","P","NH"
"SEC"," 715","NCE","A","31","14","A1508","17:10:00","18:55:00","N","N","Y","N","N","Akbari,Mehdi","H","NH"
"SEC"," 715","NCE","A","31","14","ONLINE","08:00:00","09:45:00","N","Y","N","N","N","Akbari,Mehdi","H","NH"
"CYT"," 260","NBB","A","36","11","ONLINE","11:40:00","13:25:00","N","Y","N","N","N","Akkus,Tayfun","OB","NH"
"PMC"," 115","NIA","A","36","9","A4513","15:20:00","17:05:00","N","Y","N","N","N","Akkus,Tayfun","P","NH"
"PMC"," 115","NIA","A","36","9","C3034","15:20:00","17:05:00","N","N","N","Y","N","Akkus,Tayfun","P","NH"
"PMC"," 800","NCE","A","20","7","C4034","19:55:00","21:40:00","N","N","Y","N","N","Akkus,Tayfun","H","NH"
"PMC"," 800","NCE","A","20","7","C4034","19:55:00","21:40:00","N","N","N","Y","N","Akkus,Tayfun","H","NH"
"PMC"," 800","NCE","A","20","7","ONLINE","19:55:00","21:40:00","Y","N","N","N","N","Akkus,Tayfun","H","NH"
"CSN"," 205","NBB","A","36","23","ONLINE","08:00:00","09:45:00","N","Y","N","N","N","Al Quraishi,Rami","H","NH"
"CSN"," 205","NBB","A","36","23","K1001","08:00:00","11:35:00","N","N","N","N","Y","Al Quraishi,Rami","H","NH"
"CPO"," 520","NAA","A","36","21","A3518","12:35:00","14:20:00","N","N","Y","N","N","Al-Ansari,Kifah","H","NH"
"CPO"," 520","NAA","A","36","21","ONLINE","11:40:00","13:25:00","Y","N","N","N","N","Al-Ansari,Kifah","H","NH"
"CSN"," 405","NAA","A","36","36","K1270","10:45:00","12:30:00","N","N","Y","N","N","Al-Ansari,Kifah","H","NH"
"CSN"," 405","NAA","A","36","36","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Al-Ansari,Kifah","H","NH"
"CSN"," 405","NCC","A","36","36","ONLINE","17:10:00","18:55:00","N","N","N","Y","N","Al-Ansari,Kifah","H","NH"
"CSN"," 405","NCC","A","36","36","K1270","11:40:00","13:25:00","N","N","N","N","Y","Al-Ansari,Kifah","H","NH"
"CSN"," 505","NAA","A","36","23","ONLINE","09:50:00","11:35:00","N","N","N","Y","N","Al-Ansari,Kifah","H","NH"
"CSN"," 505","NAA","A","36","23","A4515","08:00:00","09:45:00","N","N","N","N","Y","Al-Ansari,Kifah","H","NH"
"SRC"," 343","NAA","A","20","18","A3050","17:10:00","18:55:00","Y","N","N","N","N","Al-Ansari,Teba","FL","NH"
"SRC"," 343","NAA","A","20","18","B3046","17:10:00","18:55:00","N","N","N","Y","N","Al-Ansari,Teba","FL","NH"
"UBS"," 304","NAA","A","17","15","A4083","15:20:00","17:05:00","N","N","N","Y","N","Al-Ansari,Teba","FL","NH"
"UBS"," 304","NAA","A","17","15","A4083","15:20:00","17:05:00","Y","N","N","N","N","Al-Ansari,Teba","FL","NH"
"CSN"," 405","NCC","A","36","36","ONLINE","17:10:00","18:55:00","N","N","N","Y","N","Al-Hayali,Ahmed","H","NH"
"CSN"," 405","NCC","A","36","36","K1270","11:40:00","13:25:00","N","N","N","N","Y","Al-Hayali,Ahmed","H","NH"
"BAN"," 110","NAA","A","35","19","A3069","10:45:00","12:30:00","Y","N","N","N","N","Al-Trad,Omar Hamad","H","NH"
"BAN"," 130","NAA","A","35","19","K3274","14:25:00","16:10:00","Y","N","N","N","N","Al-Trad,Omar Hamad","H","NH"
"ACC"," 106","NAA","A","45","13","A4504","08:00:00","09:45:00","N","N","N","Y","N","Alam,Kazi Ashraful","H","NH"
"ACC"," 106","NBM","A","35","9","A4505","08:55:00","10:40:00","N","N","N","N","Y","Alam,Kazi Ashraful","H","NH"
"HRM"," 732","NHH","A","28","13","B1077","15:20:00","17:05:00","N","N","Y","N","N","Alam,Kazi Ashraful","H","NH"
"HRM"," 732","NHI","A","1","21","B1077","12:35:00","14:20:00","N","N","Y","N","N","Alam,Kazi Ashraful","H","NH"
"DSW"," 220","NAA","A","32","17","D3057","09:50:00","12:30:00","Y","N","N","N","N","Alam,Rushmita","P","NH"
"FST"," 201","NAA","A","18","8","ONLINE","13:30:00","15:15:00","Y","N","N","N","N","Alam,Rushmita","H","NH"
"FST"," 201","NAA","A","18","8","D3057","12:35:00","15:15:00","N","N","N","Y","N","Alam,Rushmita","H","NH"
"TXF"," 212","NAA","A","28","16","D4055","08:55:00","11:35:00","N","Y","N","N","N","Alam,Rushmita","P","NH"
"TXF"," 212","NBB","A","18","8","D4055","13:30:00","16:10:00","N","Y","N","N","N","Alam,Rushmita","P","NH"
"DBS"," 211","NAA","A","35","12","A3069","08:00:00","09:45:00","N","N","Y","N","N","Alam,Tanvir","P","NH"
"DBS"," 211","NAAL","A","35","12","A3518","09:50:00","11:35:00","N","N","N","N","Y","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","19","A2534","13:30:00","15:15:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","19","A3527","11:40:00","13:25:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"PNL"," 210","N1UL","A","2","2","A2522","08:55:00","11:35:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","N1UL","A","2","2","ONLINE","08:55:00","11:35:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","N1Z","A","5","2","D3053","08:00:00","08:50:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","NCC","A","27","16","D3053","08:00:00","08:50:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","NCL1","A","14","12","A2522","08:55:00","11:35:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","NCL1","A","14","12","ONLINE","08:55:00","11:35:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","NCL2","A","13","4","A2522","11:40:00","14:20:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"PNL"," 210","NCL2","A","13","4","ONLINE","11:40:00","14:20:00","Y","N","N","N","N","Alao,Anahita","P","NH"
"MRK"," 317","NBT","A","40","17","A2504","15:20:00","18:55:00","N","N","Y","N","N","Alavie,Reza","FL","NH"
"SYD"," 366","NCC","A","35","22","K3263","11:40:00","13:25:00","N","N","N","Y","N","Alexander,Christopher","FL","NH"
"SYD"," 366","NCCL","A","35","22","A4515","13:30:00","15:15:00","N","N","N","N","Y","Alexander,Christopher","P","NH"
"APD"," 545","NAA","A","35","30","ONLINE","13:30:00","15:15:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NAA","A","35","30","A4515","13:30:00","15:15:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","S","35","22","ONLINE","15:20:00","17:05:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","S","35","22","C3032","09:50:00","11:35:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","35","17","ONLINE","17:10:00","18:55:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","35","17","A3516","15:20:00","17:05:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"PNR"," 300","NAA","A","35","11","B1068","11:40:00","13:25:00","N","Y","N","N","N","Ali,Muna","H","NH"
"PNR"," 300","NBB","S","35","8","B1077","08:55:00","10:40:00","N","Y","N","N","N","Ali,Muna","H","NH"
"ETD"," 555","NCCL","A","24","7","A4070","15:20:00","17:05:00","N","N","N","Y","N","Alimohammadi,Nima","P","NH"
"ETD"," 555","NCD","A","48","7","B1020","16:15:00","18:00:00","N","N","N","N","Y","Alimohammadi,Nima","FL","NH"
"FSO"," 200","NFD","A","35","20","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Allain,Ronald","OB","NH"
"FSO"," 330","NFA","A","35","8","A3505","10:45:00","13:25:00","N","N","Y","N","N","Allain,Ronald","P","NH"
"FSO"," 330","NFB","A","35","15","A4511","13:30:00","16:10:00","N","N","N","Y","N","Allain,Ronald","P","NH"
"FSO"," 330","NFC","A","35","10","A3505","08:00:00","10:40:00","N","N","Y","N","N","Allain,Ronald","P","NH"
"FSO"," 310","NFA","A","20","9","B1028B","13:30:00","16:10:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFA","A","20","9","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","20","7","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFB","A","20","7","B1028B","16:15:00","18:55:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","20","9","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","20","9","B1028B","10:45:00","13:25:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFD","A","30","15","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Almeida Hurtado,Veronica","OB","NH"
"DPW"," 311","NMB","A","25","7","A4512","08:55:00","10:40:00","N","Y","N","N","N","Almeida,Jacqueline","FL","NH"
"DPW"," 311","NMB","A","25","7","B2078","08:55:00","10:40:00","Y","N","N","N","N","Almeida,Jacqueline","FL","NH"
"ECS"," 111","NMB","A","35","22","ONLINE","","","N","N","N","N","N","Almeida,Jacqueline","OA","NH"
"TRM"," 511","NMA","A","40","35","C3034","11:40:00","14:20:00","N","Y","N","N","N","Almeida,Jacqueline","FL","NH"
"TRM"," 511","NMA","A","40","35","C3034","11:40:00","13:25:00","Y","N","N","N","N","Almeida,Jacqueline","FL","NH"
"ACC"," 415","NZJ","A","38","15","ONLINE","11:40:00","13:25:00","N","N","N","Y","N","Alpaugh,Peter","H","NH"
"ACC"," 415","NZJ","A","38","15","A4526","11:40:00","14:20:00","N","Y","N","N","N","Alpaugh,Peter","H","NH"
"IPC"," 144","NBB","A","35","19","B1093","10:45:00","13:25:00","N","N","Y","N","N","Alzghool,Muath","P","NH"
"IPC"," 144","NBBL","A","35","19","A3518","10:45:00","13:25:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"BAM"," 101","NAA","A","35","20","A4501","14:25:00","17:05:00","N","Y","N","N","N","Amendola,John","FL","NH"
"MGS"," 524","NPP","A","30","16","B1070","12:35:00","14:20:00","N","N","N","Y","N","Amendola,John","H","NH"
"MRK"," 113","NZA","A","20","3","D4050","08:55:00","11:35:00","N","N","N","Y","N","Amendola,John","P","NH"
"HST"," 400","NXX","A","30","27","K3260","09:50:00","12:30:00","Y","N","N","N","N","Amid,Amin","FL","NH"
"OPM"," 400","NUU","A","25","13","A2504","08:55:00","11:35:00","N","Y","N","N","N","Amid,Amin","FL","NH"
"OPM"," 400","NVV","A","25","11","K2241","13:30:00","16:10:00","N","Y","N","N","N","Amid,Amin","FL","NH"
"OPM"," 400","NWW","A","30","9","A3505","13:30:00","15:15:00","Y","N","N","N","N","Amid,Amin","H","NH"
"SCM"," 830","NSS","A","40","30","B1091","11:40:00","13:25:00","N","N","N","N","Y","Amid,Amin","H","NH"
"FSO"," 410","NFA","A","20","9","B1028B","13:30:00","16:10:00","N","Y","N","N","N","Amini,Hayla","P","NH"
"FSO"," 410","NFB","A","20","19","B1028B","10:45:00","13:25:00","N","Y","N","N","N","Amini,Hayla","P","NH"
"FSO"," 410","NFC","A","20","2","B1028B","08:00:00","10:40:00","N","Y","N","N","N","Amini,Hayla","P","NH"
"FSO"," 410","NFD","A","40","18","ONLINE","16:15:00","18:00:00","N","Y","N","N","N","Amini,Hayla","OB","NH"
"FSO"," 110","NFA","A","35","19","A4504","08:00:00","10:40:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","P","NH"
"FSO"," 110","NFB","A","35","19","A1511","10:45:00","13:25:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","P","NH"
"FSO"," 300","NFA","A","27","27","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","OB","NH"
"FSO"," 300","NFB","A","30","8","B1081","13:30:00","16:10:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","P","NH"
"DSA"," 456","NCC","A","35","34","B1083","09:50:00","11:35:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NCCL","A","35","34","B1081","08:00:00","09:45:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NRA","A","35","34","B3044","09:50:00","11:35:00","N","N","N","Y","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NRAL","A","35","34","B1093","17:10:00","18:55:00","N","N","N","N","Y","Amjoun,Rachida","P","NH"
"ACC"," 517","N1X","A","3","3","B1078","13:30:00","16:10:00","N","Y","N","N","N","Amos,Vincent","H","NH"
"ACC"," 517","N1X","A","3","3","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Amos,Vincent","H","NH"
"ACC"," 517","N1Y","A","3","3","A4504","08:55:00","11:35:00","N","Y","N","N","N","Amos,Vincent","H","NH"
"ACC"," 517","N1Y","A","3","3","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Amos,Vincent","H","NH"
"ACC"," 517","NZJ","A","33","31","B1078","13:30:00","16:10:00","N","Y","N","N","N","Amos,Vincent","H","NH"
"ACC"," 517","NZJ","A","33","31","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Amos,Vincent","H","NH"
"ACC"," 517","NZK","A","33","26","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Amos,Vincent","H","NH"
"ACC"," 517","NZK","A","33","26","A4504","08:55:00","11:35:00","N","Y","N","N","N","Amos,Vincent","H","NH"
"SEC"," 220","NBB","A","36","16","K1272","08:00:00","09:45:00","Y","N","Y","N","N","Anand,Shivani","P","NH"
"SEC"," 320","NBB","A","28","28","K1272","15:20:00","17:05:00","N","N","Y","N","Y","Anand,Shivani","P","NH"
"COM"," 101","NBD","A","30","16","B4062","08:00:00","10:40:00","N","N","N","Y","N","Andreucci,Laila Jessica","P","NH"
"COM"," 101","NCB","A","35","18","K3273","13:30:00","16:10:00","N","N","N","Y","N","Andreucci,Laila Jessica","P","NH"
"PHL"," 111","NBA","A","35","35","ONLINE","","","N","N","N","N","N","Andreucci,Laila Jessica","OA","NH"
"CMA"," 655","NAA","A","24","19","K1264","12:35:00","14:20:00","N","Y","N","N","N","Andrews,James","P","NH"
"CMA"," 655","NAAL","A","24","19","K1264","09:50:00","11:35:00","N","N","N","Y","N","Andrews,James","P","NH"
"CYT"," 100","NCE","A","33","30","ONLINE","16:15:00","18:55:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NCE","A","33","30","ONLINE","19:00:00","21:40:00","N","N","Y","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NIA","A","36","36","ONLINE","16:15:00","18:55:00","N","N","Y","N","N","Anghelache,Ionut","OB","NH"
"ENG"," 106","NBB","A","30","30","ONLINE","","","N","N","N","N","N","Anklesaria,Natalie","OA","NH"
"PMC"," 700","NAA","A","36","7","ONLINE","15:20:00","17:05:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PMC"," 700","NAA","A","36","7","A3518","17:10:00","18:55:00","N","N","N","Y","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"PSW"," 125","NCC","A","40","39","B1068","08:00:00","10:40:00","N","Y","N","N","N","Ansari,Muhammad Amir","H","NH"
"CSP"," 450","NAA","A","36","34","K1270","08:00:00","10:40:00","N","N","Y","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NAA","A","36","34","ONLINE","12:35:00","13:25:00","N","N","N","Y","N","Apted,Scott R.","H","NH"
"CSP"," 450","NBB","A","36","36","K1270","12:35:00","15:15:00","N","Y","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NBB","A","36","36","ONLINE","14:25:00","15:15:00","N","N","N","Y","N","Apted,Scott R.","H","NH"
"CSP"," 450","NCC","A","36","36","K1270","09:50:00","12:30:00","N","Y","N","N","N","Apted,Scott R.","H","NH"
"CSP"," 450","NCC","A","36","36","ONLINE","11:40:00","12:30:00","N","N","N","Y","N","Apted,Scott R.","H","NH"
"ETC"," 205","NAA","A","35","29","D3028","09:50:00","13:25:00","N","Y","N","N","N","Arangio,Nella","P","NH"
"ECE"," 106","NDD","A","35","32","OFF CAMPUS","10:45:00","18:55:00","Y","N","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 106","NDD","A","35","32","ONLINE","08:55:00","10:40:00","Y","N","N","N","N","Arcuri,Cinzia","F","NH"
"SCP"," 342","NAA","A","30","15","B3044","16:15:00","18:55:00","N","N","N","N","Y","Armioun,Shaghayegh","FL","NH"
"SCP"," 342","NAA","A","30","15","B4021","09:50:00","11:35:00","N","Y","N","N","N","Armioun,Shaghayegh","FL","NH"
"STM"," 241","NAA","A","50","42","B3046","09:50:00","11:35:00","N","N","Y","N","N","Armioun,Shaghayegh","FL","NH"
"STM"," 241","NAA","A","50","42","A3050","09:50:00","11:35:00","Y","N","N","N","N","Armioun,Shaghayegh","FL","NH"
"CAN"," 420","NBA","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"CUL"," 730","NBA","A","40","40","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"PNH"," 301","N1Y","A","5","2","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","ONLINE","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","ONLINE","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","ONLINE","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","ONLINE","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","N1Y","A","5","2","ONLINE","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","B3042","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NAA","A","35","12","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NBB","A","35","10","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NBB","A","35","10","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NBB","A","35","10","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NBB","A","35","10","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
"PNH"," 301","NBB","A","35","10","B1077","11:40:00","14:20:00","N","Y","N","N","N","Ash,Murphy Brookyln","H","NH"
