"Subject","Catalog","Section","Class Stat","Cap Enrl","Tot Enrl","Facil ID","Meeting Start","Meeting End","Mon","Tues","Wed","Thurs","Fri","Instructor Name","Mode","Campus"
"SEP"," 200","NAA","A","25","20","C4032","11:40:00","13:25:00","N","N","N","Y","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"SEP"," 200","NAA","A","25","20","K3170","08:00:00","09:45:00","Y","N","N","N","N","Al-Shatnawi,Mufleh Saleh Mufleh","P","NH"
"BAN"," 110","NAA","A","40","31","A4500","14:25:00","16:10:00","N","Y","N","N","N","Al-Trad,Omar Hamad","H","NH"
"BAN"," 130","NAA","A","40","31","C3034","11:40:00","13:25:00","N","N","N","Y","N","Al-Trad,Omar Hamad","H","NH"
"BAN"," 210","NBB","A","34","32","A4089","12:35:00","14:20:00","N","Y","N","N","N","Al-Trad,Omar Hamad","H","NH"
"ACC"," 106","NAA","A","40","33","B3042","13:30:00","16:10:00","N","N","N","Y","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 106","NBB","A","40","25","B3038","10:45:00","13:25:00","N","Y","N","N","N","Alam,Kazi Ashraful","P","NH"
"ACC"," 106","NTT","A","35","35","ONLINE","13:30:00","15:15:00","N","Y","N","N","N","Alam,Kazi Ashraful","OB","NH"
"SIB"," 575","NAA","A","42","28","D1010","12:35:00","15:15:00","N","N","Y","N","N","Alam,Kazi Ashraful","FL","NH"
"CGC"," 210","NAA","A","27","13","D4047","08:55:00","12:30:00","N","N","N","N","Y","Alam,Rushmita","P","NH"
"FST"," 230","NAA","A","20","15","ONLINE","08:55:00","11:35:00","Y","N","N","N","N","Alam,Rushmita","OS","NH"
"TXF"," 212","NAA","A","21","18","D4055","08:55:00","11:35:00","N","N","Y","N","N","Alam,Rushmita","P","NH"
"TXF"," 212","NBB","A","20","16","D4055","13:30:00","16:10:00","N","N","Y","N","N","Alam,Rushmita","P","NH"
"DBS"," 211","NCC","A","24","24","B3090","14:25:00","16:10:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"DBS"," 211","NCCL","A","24","24","A1509","11:40:00","13:25:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"DBS"," 211","NDD","A","24","24","B3094","09:50:00","11:35:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"DBS"," 211","NDDL","A","24","24","A1509","14:25:00","16:10:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"DBS"," 311","NCC","A","40","39","B3044","11:40:00","13:25:00","N","Y","N","N","N","Alam,Tanvir","FL","NH"
"DBS"," 311","NCCL","A","40","39","A3518","09:50:00","11:35:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"WEB"," 222","NBB","A","35","14","A3527","08:55:00","10:40:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"WEB"," 222","NBB","A","35","14","A2534","14:25:00","16:10:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","21","A2534","14:25:00","16:10:00","N","N","N","Y","N","Alam,Tanvir","P","NH"
"WEB"," 222","NCC","A","35","21","A2534","12:35:00","14:20:00","N","Y","N","N","N","Alam,Tanvir","P","NH"
"SCM"," 990","NSS","A","40","28","ONLINE","11:40:00","13:25:00","N","Y","N","N","N","Albanese,Michelle","OB","NH"
"LSP"," 800","N1M","A","35","23","C3030","19:00:00","22:00:00","N","N","N","Y","N","Alcantara,Narda","H","NH"
"IAF"," 530","NPA","A","40","40","K3272","10:45:00","13:25:00","N","Y","N","N","N","Aldcorn,Jamison R.","H","NH"
"IAF"," 640","NPA","A","40","40","K3000","09:50:00","12:30:00","N","N","N","Y","N","Aldcorn,Jamison R.","H","NH"
"IAF"," 640","NPA","A","40","40","K3264","10:45:00","13:25:00","N","N","N","N","Y","Aldcorn,Jamison R.","H","NH"
"SYD"," 366","NAA","A","40","39","A2520","14:25:00","16:10:00","Y","N","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 366","NAAL","A","40","39","A4515","09:50:00","11:35:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"SYD"," 366","NBB","A","40","40","A4501","14:25:00","16:10:00","N","Y","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 366","NBBL","A","40","40","C3036","11:40:00","13:25:00","N","N","N","Y","N","Alexander,Christopher","P","NH"
"SYD"," 366","NCC","A","40","39","B1080","10:45:00","12:30:00","Y","N","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 366","NCCL","A","40","39","C3030","13:30:00","15:15:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"SYD"," 466","NAA","A","35","22","D3052","08:00:00","09:45:00","N","Y","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NAAL","A","35","22","C3032","08:00:00","09:45:00","N","N","N","Y","N","Alexander,Christopher","P","NH"
"SYD"," 466","NCC","A","35","21","K2241","13:30:00","15:15:00","Y","N","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NCCL","A","35","21","C3034","09:50:00","11:35:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"SYD"," 466","NDD","A","35","35","D3052","09:50:00","11:35:00","N","Y","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NDDL","A","35","35","C4030","11:40:00","13:25:00","N","N","N","Y","N","Alexander,Christopher","P","NH"
"MGS"," 350","NBB","A","40","33","B1025","08:55:00","11:35:00","N","N","N","Y","N","Alexandrian,Lina","FL","NH"
"MGS"," 350","NCC","A","40","40","B3089","12:35:00","15:15:00","N","N","N","Y","N","Alexandrian,Lina","FL","NH"
"APD"," 545","NAA","A","40","35","A3512","09:50:00","11:35:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NAA","A","40","35","ONLINE","14:25:00","16:10:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","35","19","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","35","19","C3034","11:40:00","13:25:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","40","35","A4526","15:20:00","17:05:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","40","35","ONLINE","12:35:00","14:20:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"FSO"," 125","NFB","A","20","14","B1028A","13:30:00","16:10:00","N","Y","N","N","N","Allain,Ronald","H","NH"
"FSO"," 125","NFB","A","20","14","ONLINE","13:30:00","15:15:00","N","Y","N","N","N","Allain,Ronald","H","NH"
"FSO"," 330","NFA","A","20","17","B1028A","16:15:00","18:55:00","N","N","N","Y","N","Allain,Ronald","H","NH"
"FSO"," 330","NFA","A","20","17","ONLINE","16:15:00","18:00:00","N","N","N","Y","N","Allain,Ronald","H","NH"
"FSO"," 330","NFB","A","20","19","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Allain,Ronald","H","NH"
"FSO"," 330","NFB","A","20","19","B1028A","13:30:00","16:10:00","N","N","N","Y","N","Allain,Ronald","H","NH"
"WTP"," 100","NBB","A","35","15","ONLINE","13:30:00","15:15:00","N","Y","N","N","N","Allen,Allana Nicole","OS","NH"
"FSO"," 310","NFC","A","20","20","B1028B","13:30:00","16:10:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFC","A","20","20","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFD","A","20","19","B1028B","10:45:00","13:25:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFD","A","20","19","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Almeida Hurtado,Veronica","H","NH"
"FSO"," 310","NFF","A","35","26","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Almeida Hurtado,Veronica","OB","NH"
"SEC"," 555","NAAL","A","24","17","A4081","17:10:00","18:55:00","N","N","Y","N","N","Aloisi,Giuseppe Matteo","P","NH"
"SEC"," 555","NBBL","A","24","8","A4081","17:10:00","18:55:00","N","N","N","Y","N","Aloisi,Giuseppe Matteo","P","NH"
"ACC"," 417","NJJ","A","35","35","A3513","08:55:00","10:40:00","N","N","N","Y","N","Alpaugh,Peter","H","NH"
"ACC"," 417","NJJ","A","35","35","A4513","09:50:00","11:35:00","N","Y","N","N","N","Alpaugh,Peter","H","NH"
"ACC"," 212","NAA","A","40","40","ONLINE","08:00:00","10:40:00","N","N","Y","N","N","Alrishani,Sameer","OS","NH"
"ACC"," 212","NBB","A","40","38","B1029","09:50:00","12:30:00","N","N","N","N","Y","Alrishani,Sameer","P","NH"
"ACC"," 212","NCC","A","40","22","A4507","12:35:00","15:15:00","N","N","N","N","Y","Alrishani,Sameer","P","NH"
"ACC"," 212","NDD","A","40","40","K3265","13:30:00","16:10:00","Y","N","N","N","N","Alrishani,Sameer","P","NH"
"BAB"," 240","BBA","A","30","31","B1020","09:50:00","12:30:00","Y","N","N","N","N","Alrishani,Sameer","FL","NH"
"IPC"," 144","NDD","A","38","38","B1081","08:00:00","09:45:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"IPC"," 144","NDDL","A","38","38","A1509","09:50:00","11:35:00","N","N","N","Y","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","35","33","A2534","09:50:00","11:35:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","35","33","A3527","11:40:00","13:25:00","N","N","N","Y","N","Alzghool,Muath","P","NH"
"WEB"," 222","NFF","A","38","38","A3527","09:50:00","11:35:00","N","N","N","N","Y","Alzghool,Muath","P","NH"
"WEB"," 222","NFF","A","38","38","A3527","11:40:00","13:25:00","N","Y","N","N","N","Alzghool,Muath","P","NH"
"BAM"," 107","NZA","A","25","3","B1029","10:45:00","13:25:00","Y","N","N","N","N","Amendola,John","P","NH"
"BAM"," 108","NZA","A","20","7","B3092","14:25:00","17:05:00","Y","N","N","N","N","Amendola,John","P","NH"
"CRM"," 400","NAA","A","40","40","ONLINE","08:00:00","10:40:00","N","Y","N","N","N","Amendola,John","OS","NH"
"MGS"," 524","NAA","A","42","17","D4050","09:50:00","11:35:00","N","N","Y","N","N","Amendola,John","H","NH"
"MRK"," 108","NBB","A","40","39","D1010","10:45:00","13:25:00","N","N","N","Y","N","Amendola,John","FL","NH"
"OBR"," 250","NBB","A","40","25","D3052","13:30:00","16:10:00","N","N","N","Y","N","Amendola,John","FL","NH"
"BMI"," 601","NWW","A","20","17","ONLINE","10:45:00","12:30:00","N","Y","N","N","N","Amid,Amin","OB","NH"
"OPM"," 400","NAA","A","35","35","ONLINE","08:55:00","10:40:00","N","Y","N","N","N","Amid,Amin","OB","NH"
"FSO"," 115","NFC","A","20","20","B1028A","13:30:00","16:10:00","N","Y","N","N","N","Amini,Hayla","H","NH"
"FSO"," 345","NFA","A","35","14","ONLINE","13:30:00","15:15:00","N","N","Y","N","N","Amini,Hayla","OB","NH"
"FSO"," 110","NFB","A","45","40","A3504","13:30:00","16:10:00","N","N","N","Y","N","Amirfirouzkouhi,Venos","P","NH"
"FSO"," 110","NFC","A","35","31","ONLINE","10:45:00","12:30:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","OB","NH"
"FSO"," 300","NFA","A","35","26","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Amirfirouzkouhi,Venos","OB","NH"
"DSA"," 456","NCC","A","40","40","B4059","08:00:00","09:45:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NCCL","A","40","40","K3273","08:00:00","09:45:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NDD","A","40","40","B4059","09:50:00","11:35:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NDDL","A","40","40","K3273","11:40:00","13:25:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NEE","A","40","40","B4059","11:40:00","13:25:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NEEL","A","40","40","K3273","09:50:00","11:35:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"SPR"," 200","NBB","A","36","30","K1263","13:30:00","15:15:00","N","N","Y","N","N","Anand,Shivani","P","NH"
"SPR"," 200","NBB","A","36","30","K1263","17:10:00","18:55:00","N","N","N","Y","N","Anand,Shivani","P","NH"
"SPR"," 600","NAA","A","36","16","K1272","15:20:00","17:05:00","N","N","N","Y","N","Anand,Shivani","P","NH"
"SPR"," 600","NAA","A","36","16","K1263","15:20:00","17:05:00","N","N","Y","N","N","Anand,Shivani","P","NH"
"MRK"," 428","N1F","A","35","6","B3046","18:00:00","22:00:00","N","N","N","N","Y","Andrew,Richard","FL","NH"
"CMA"," 655","NAA","A","30","21","A4083","13:30:00","15:15:00","N","Y","N","N","N","Andrews,James","P","NH"
"CMA"," 655","NAAL","A","30","21","A4085","13:30:00","15:15:00","N","N","N","Y","N","Andrews,James","P","NH"
"CYT"," 145","NCE","A","32","32","ONLINE","17:10:00","19:50:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NIA","A","36","37","ONLINE","16:15:00","18:55:00","N","N","N","N","Y","Anghelache,Ionut","OB","NH"
"COM"," 610","N1X","A","5","1","B1091","17:10:00","19:50:00","Y","N","N","N","N","Anglin,Mark","P","NH"
"COM"," 610","NCE","A","35","7","B1091","17:10:00","19:50:00","Y","N","N","N","N","Anglin,Mark","P","NH"
"PMC"," 230","NCE","A","35","22","A4513","19:55:00","21:40:00","Y","N","N","N","N","Anglin,Mark","H","NH"
"PMC"," 230","NCE","A","35","22","ONLINE","11:40:00","12:30:00","N","N","N","N","N","Anglin,Mark","H","NH"
"APP"," 304","N1F","A","35","12","A4519","19:00:00","22:00:00","N","N","Y","N","N","Annouza,Isabella","FL","NH"
"CYT"," 100","NBB","A","35","8","ONLINE","15:20:00","17:05:00","Y","N","N","N","Y","Ansari,Muhammad Amir","OB","NH"
"CSR"," 600","NUU","A","35","27","B4059","11:40:00","14:20:00","N","N","N","N","Y","Anwar,Kazi Arif","FL","NH"
"IBS"," 807","N1X","A","5","1","B1080","13:30:00","16:10:00","N","N","Y","N","N","Anwar,Kazi Arif","FL","NH"
"IBS"," 807","NWW","A","35","13","B1080","13:30:00","16:10:00","N","N","Y","N","N","Anwar,Kazi Arif","FL","NH"
"SDG"," 101","NTT","A","35","26","B4059","09:50:00","12:30:00","N","N","Y","N","N","Anwar,Kazi Arif","FL","NH"
"FSO"," 315","NFE","A","35","25","ONLINE","10:45:00","12:30:00","N","N","N","Y","N","Apa,Judith Rachel","OB","NH"
"ETC"," 205","NAA","A","26","21","D3022","08:55:00","12:30:00","N","N","N","Y","N","Arangio,Nella","P","NH"
"ECE"," 106","NCC","A","38","39","OFF CAMPUS","08:00:00","18:55:00","Y","N","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 106","NCC","A","38","39","B3041","10:45:00","12:30:00","N","Y","N","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 216","NCC","A","38","34","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"ECE"," 216","NCC","A","38","34","B3094","12:35:00","14:20:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 316","NDD","A","35","20","B1027","15:20:00","17:05:00","N","N","Y","N","N","Arcuri,Cinzia","F","NH"
"ECE"," 316","NDD","A","35","20","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"ECE"," 316","NEE","A","35","34","OFF CAMPUS","08:00:00","18:55:00","N","N","N","Y","Y","Arcuri,Cinzia","F","NH"
"ECE"," 316","NEE","A","35","34","B3086","12:35:00","14:20:00","N","Y","N","N","N","Arcuri,Cinzia","F","NH"
"CAN"," 420","NBA","A","50","50","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"CUL"," 730","NBA","A","50","50","ONLINE","","","N","N","N","N","N","Armstrong,Jennifer","OA","NH"
"ECE"," 310","NAA","A","35","32","A2518","10:45:00","13:25:00","N","N","N","Y","N","Arnone,Melissa","P","NH"
"ECE"," 310","NDD","A","35","22","OFF CAMPUS","09:50:00","12:30:00","Y","N","N","N","N","Arnone,Melissa","P","NH"
"PNL"," 210","NAA","A","40","22","A3067","08:00:00","08:50:00","N","Y","N","N","N","Ash,Murphy Brookyln","P","NH"
"PNL"," 210","NAL1","A","22","22","A2522","08:55:00","11:35:00","N","Y","N","N","N","Ash,Murphy Brookyln","P","NH"
"PNL"," 210","NAL1","A","22","22","ONLINE","08:55:00","11:35:00","N","Y","N","N","N","Ash,Murphy Brookyln","P","NH"
"PNL"," 210","NBB","A","40","23","A3067","08:00:00","08:50:00","N","N","Y","N","N","Ash,Murphy Brookyln","P","NH"
"PNL"," 210","NBL1","A","23","23","A2522","08:55:00","11:35:00","N","N","Y","N","N","Ash,Murphy Brookyln","P","NH"
"PNL"," 210","NBL1","A","23","23","ONLINE","08:55:00","11:35:00","N","N","Y","N","N","Ash,Murphy Brookyln","P","NH"
"PRG"," 355","NCCL","A","24","17","A4080","11:40:00","13:25:00","N","N","Y","N","N","Aslam,Muhammad Waqar","P","NH"
"PRG"," 355","NCD","A","48","17","K3264","08:00:00","09:45:00","Y","N","N","N","N","Aslam,Muhammad Waqar","P","NH"
"PRG"," 650","NAAL","A","30","30","C2032","13:30:00","15:15:00","N","Y","N","N","N","Aslam,Muhammad Waqar","P","NH"
"PRG"," 650","NAB","A","60","47","K3265","15:20:00","17:05:00","N","Y","N","N","N","Aslam,Muhammad Waqar","P","NH"
